,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
players,Dereck,Lively II,C,21,216,230,6,80,1,3.5,0.60,7.5,0.68,0.2,0.20,3.5,75,8.5,65,2.0,75,92,0.8,1.7,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cooper,Flagg,PF,18,206,205,6,78,2,4.0,0.75,8.5,0.52,4.5,0.35,2.0,85,7.5,75,3.5,85,99,1.5,1.2,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Caleb,Martin,SF,29,196,205,6,75,1,3.0,0.80,6.5,0.50,3.5,0.35,1.5,75,5.5,70,2.5,78,80,1.1,0.6,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Naji,Marshall,SF,27,201,220,6,76,1,3.0,0.78,6.0,0.50,2.5,0.34,1.8,70,5.5,70,3.0,78,82,1.2,0.5,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Max,Christie,SG,22,198,190,6,72,2,2.0,0.80,5.5,0.46,4.5,0.36,0.8,70,3.5,70,2.5,78,88,1.0,0.5,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,AJ,Johnson,PG,20,196,180,6,65,2,2.5,0.75,5.5,0.45,4.5,0.34,0.5,72,3.0,80,4.5,80,92,1.0,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ryan,Nembhard,PG,22,183,180,6,68,2,2.0,0.80,5.5,0.48,2.5,0.35,0.5,70,3.0,75,5.0,85,90,1.2,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marvin,Bagley III,PF,26,208,235,6,68,1,3.5,0.70,7.5,0.52,1.5,0.30,2.0,72,6.5,60,1.5,70,75,0.7,0.8,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jamal,Murray,PG,28,190,215,7,72,2,4.5,0.88,9.0,0.48,6.5,0.38,0.5,88,4.0,80,6.5,88,90,1.2,0.3,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Gordon,PF,29,203,235,7,80,2,4.0,0.75,8.5,0.55,2.5,0.33,2.0,85,7.5,70,3.5,80,85,0.9,0.8,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cameron,Johnson,SF,28,203,210,7,72,1,2.5,0.85,7.0,0.48,6.5,0.39,1.0,80,4.5,70,2.5,80,85,0.8,0.4,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Christian,Braun,SG,24,198,220,7,78,1,2.5,0.78,6.5,0.50,3.5,0.35,1.2,75,5.0,70,2.5,78,85,1.1,0.6,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bruce,Brown,SG,28,193,202,7,80,1,3.0,0.80,6.5,0.48,3.5,0.34,1.2,78,4.5,70,3.5,80,85,1.2,0.5,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyus,Jones,PG,29,183,196,7,70,1,2.0,0.85,5.5,0.48,3.5,0.37,0.5,78,3.0,75,6.5,90,80,1.0,0.2,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonas,Valanciunas,C,32,211,265,7,68,2,3.5,0.80,9.0,0.55,1.5,0.30,3.0,80,10.5,55,2.0,75,75,0.7,0.6,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zeke,Nnaji,PF,24,206,240,7,72,2,2.0,0.70,6.0,0.50,2.5,0.32,2.0,70,5.5,60,1.5,75,85,0.8,0.6,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Peyton,Watson,SF,22,203,200,7,80,2,2.0,0.70,5.5,0.48,2.5,0.30,1.8,70,4.5,70,2.0,78,90,1.2,1.0,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Julian,Strawther,SG,23,198,205,7,70,2,2.5,0.80,6.0,0.46,5.5,0.37,0.8,75,3.5,70,2.0,78,85,0.9,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tim,Hardaway Jr.,SG,32,196,205,7,65,1,2.5,0.85,6.5,0.44,7.0,0.36,0.5,75,3.0,65,2.0,75,75,0.6,0.2,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Jokic,C,30,211,284,7,70,3,6.5,0.82,11.0,0.58,4.0,0.36,3.0,95,12.0,70,9.5,95,95,1.3,0.8,90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cade,Cunningham,PG,23,198,220,8,72,3,5.5,0.85,9.0,0.47,4.5,0.35,0.8,85,5.5,80,7.0,88,92,1.2,0.4,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ausar,Thompson,SF,21,201,215,8,85,2,3.5,0.70,6.5,0.50,2.5,0.30,2.5,80,7.0,75,3.5,80,95,1.5,1.0,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Duren,C,21,208,250,8,80,2,3.5,0.65,8.5,0.65,0.0,0.00,3.5,80,10.5,60,2.0,75,90,0.9,1.5,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tobias,Harris,PF,32,203,226,8,68,2,3.5,0.85,7.5,0.50,4.0,0.36,1.5,80,6.0,65,3.0,80,75,0.7,0.5,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Huerter,SG,26,201,198,8,65,1,2.5,0.80,6.5,0.45,6.5,0.37,0.5,78,3.5,70,3.0,80,80,0.8,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Caris,LeVert,SG,30,198,205,8,68,2,3.5,0.80,7.0,0.45,4.0,0.34,0.8,80,4.0,75,4.0,80,78,1.0,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Stewart,PF,23,203,250,8,80,2,3.0,0.70,7.0,0.50,3.0,0.34,2.5,75,7.5,60,2.0,75,85,0.8,0.9,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Sasser,PG,24,188,195,8,70,2,2.5,0.85,6.0,0.46,5.5,0.36,0.5,78,3.0,75,4.5,80,85,1.0,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Paul,Reed,PF,25,206,210,8,78,1,2.5,0.70,6.0,0.50,1.5,0.30,2.5,72,7.5,60,2.0,75,80,1.0,1.0,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Wendell,Moore Jr.,SG,23,196,215,8,70,2,2.0,0.75,5.0,0.48,3.5,0.34,1.0,68,4.0,70,2.0,75,85,0.9,0.5,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ronald,Holland II,SF,19,203,200,8,75,2,3.0,0.70,6.5,0.48,3.0,0.32,1.8,75,5.5,75,2.5,78,95,1.2,0.8,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Duncan,Robinson,SG,30,201,215,8,60,1,2.0,0.90,4.5,0.45,7.5,0.40,0.5,75,2.5,60,2.0,75,75,0.6,0.2,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Stephen,Curry,PG,37,188,185,9,70,4,6.0,0.92,10.5,0.48,11.0,0.42,0.5,95,4.5,90,7.5,92,90,1.5,0.2,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jimmy,Butler III,SF,35,201,230,9,85,3,6.5,0.85,9.0,0.52,2.5,0.33,2.0,88,6.5,85,5.5,90,85,1.8,0.5,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kristaps,Porzingis,C,29,221,240,9,75,2,4.5,0.82,9.5,0.48,6.0,0.37,3.0,85,8.5,65,2.5,80,80,0.8,1.8,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Draymond,Green,PF,35,198,230,9,90,4,2.5,0.75,6.0,0.50,2.5,0.30,2.0,75,7.5,85,7.5,90,75,1.5,1.0,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Al,Horford,C,39,206,240,9,75,4,3.0,0.80,6.5,0.50,5.0,0.37,2.5,78,6.5,70,3.0,80,70,0.7,1.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Moses,Moody,SG,22,196,205,9,70,2,2.0,0.80,5.5,0.46,5.5,0.36,0.8,72,3.5,70,2.0,75,85,0.8,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandin,Podziemski,PG,22,193,205,9,72,2,2.5,0.80,6.5,0.46,4.5,0.36,0.8,75,5.5,75,4.5,80,85,1.0,0.3,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,De'Anthony,Melton,SG,27,191,200,9,80,1,2.0,0.80,5.5,0.46,4.5,0.36,1.0,75,4.5,75,3.0,80,80,1.5,0.5,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gary,Payton II,SG,32,191,195,9,85,1,1.5,0.70,4.0,0.50,1.5,0.30,1.5,70,3.5,70,2.0,75,75,1.5,0.6,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Seth,Curry,SG,34,185,185,9,60,2,2.0,0.90,4.5,0.45,7.0,0.40,0.5,80,2.5,65,2.5,75,75,0.6,0.1,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gui,Santos,SF,22,203,210,9,70,2,2.0,0.70,5.5,0.48,2.5,0.32,1.5,70,4.5,70,2.0,75,85,0.9,0.5,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Quinten,Post,C,24,213,235,9,65,2,2.0,0.75,6.5,0.50,2.5,0.35,2.0,70,6.0,60,1.5,75,85,0.7,0.9,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Durant,SF,37,208,240,10,70,4,7.0,0.88,11.5,0.55,6.5,0.40,1.5,95,7.0,75,5.0,85,90,1.0,1.2,90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Alperen,Sengun,C,23,211,243,10,75,2,5.0,0.75,10.0,0.55,1.0,0.25,2.5,88,9.5,75,5.5,85,92,1.2,0.8,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Fred,VanVleet,PG,31,183,197,10,70,2,3.5,0.88,7.0,0.45,6.5,0.37,0.5,82,3.5,80,6.5,88,80,1.5,0.3,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Amen,Thompson,SG,22,201,210,10,85,2,4.0,0.70,8.0,0.50,2.5,0.30,2.5,82,7.5,85,4.5,82,95,1.5,0.8,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jabari,Smith Jr.,PF,22,211,220,10,75,2,3.5,0.78,7.5,0.48,4.5,0.36,2.0,80,7.0,70,2.5,80,92,0.9,1.0,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Clint,Capela,C,31,208,240,10,80,2,3.0,0.60,7.5,0.65,0.0,0.00,3.5,75,10.5,55,1.5,70,80,0.8,1.5,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Steven,Adams,C,32,211,265,10,85,3,2.5,0.60,6.5,0.60,0.0,0.00,3.5,70,11.0,60,2.5,70,75,0.8,1.0,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tari,Eason,SF,24,203,215,10,80,2,3.0,0.75,6.5,0.50,2.5,0.33,2.0,75,6.0,75,2.5,78,90,1.5,1.0,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dorian,Finney-Smith,SF,31,201,220,10,80,2,2.5,0.80,5.5,0.45,5.5,0.36,1.5,75,5.0,65,2.0,75,80,1.2,0.8,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Reed,Sheppard,PG,20,191,182,10,68,2,2.5,0.88,6.5,0.46,5.5,0.38,0.5,80,3.0,80,4.5,85,95,1.5,0.2,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Holiday,PG,28,183,185,10,65,1,2.0,0.85,5.0,0.46,4.5,0.38,0.5,75,2.5,75,3.5,80,78,1.0,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Okogie,SG,26,193,213,10,85,1,2.0,0.75,4.5,0.45,2.5,0.32,1.5,70,4.5,75,2.0,75,85,1.5,0.5,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyrese,Haliburton,PG,25,196,185,11,72,2,4.0,0.90,8.5,0.50,6.5,0.40,0.5,90,4.0,80,11.0,95,95,1.5,0.5,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pascal,Siakam,PF,31,203,245,11,75,3,5.5,0.75,9.5,0.52,2.0,0.33,2.0,88,7.5,70,4.5,85,85,1.0,0.8,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Obi,Toppin,PF,27,206,220,11,70,2,3.5,0.75,7.5,0.55,3.5,0.35,1.5,78,6.5,65,2.5,78,82,0.9,0.7,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarace,Walker,PF,21,203,235,11,75,2,3.0,0.70,6.5,0.48,3.5,0.34,2.0,75,7.0,70,2.5,80,92,1.0,0.8,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Nesmith,SF,25,198,215,11,75,1,2.5,0.85,6.5,0.48,5.5,0.37,1.0,78,5.0,70,2.5,78,85,1.0,0.5,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Andrew,Nembhard,PG,25,196,190,11,72,2,2.5,0.80,6.0,0.48,3.0,0.35,0.5,75,3.5,75,5.5,85,85,1.0,0.3,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,T.J.,McConnell,PG,33,185,190,11,75,3,2.5,0.80,5.5,0.50,1.0,0.30,0.5,75,3.0,80,6.5,90,75,1.2,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ben,Sheppard,SG,24,198,200,11,70,1,2.0,0.80,5.5,0.48,4.5,0.37,0.5,75,3.5,70,2.0,75,82,0.8,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kobe,Brown,SF,25,201,250,11,72,1,2.0,0.75,5.0,0.48,2.5,0.34,1.5,70,5.5,65,2.0,75,80,0.8,0.6,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Johnny,Furphy,SF,20,206,200,11,68,2,2.0,0.75,5.5,0.46,4.5,0.35,1.0,70,4.0,70,2.0,78,90,0.8,0.4,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ivica,Zubac,C,28,213,240,11,78,2,3.0,0.70,8.5,0.60,0.5,0.20,3.0,80,9.5,60,2.0,75,85,0.8,1.5,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jay,Huff,C,26,216,240,11,70,2,2.5,0.75,6.5,0.50,2.5,0.35,2.5,75,6.5,60,1.5,75,85,0.7,1.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kawhi,Leonard,SF,33,201,225,12,85,3,6.0,0.85,10.0,0.52,4.5,0.38,1.5,90,6.5,85,4.5,85,85,1.8,0.7,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bradley,Beal,SG,32,193,207,12,70,3,5.0,0.85,9.0,0.48,5.5,0.37,0.5,85,4.0,80,5.5,85,85,1.2,0.3,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Darius,Garland,PG,25,185,192,12,70,2,4.0,0.88,8.5,0.47,6.5,0.38,0.5,88,3.5,80,7.5,90,90,1.2,0.2,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brook,Lopez,C,37,216,282,12,75,4,4.0,0.80,7.5,0.50,4.5,0.35,3.5,85,6.5,55,2.0,75,70,0.6,2.0,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,John,Collins,PF,27,206,226,12,72,2,4.5,0.75,8.5,0.52,3.0,0.34,2.0,80,7.5,65,2.0,75,85,0.8,1.0,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bogdan,Bogdanovic,SG,32,196,225,12,65,3,3.5,0.85,7.5,0.46,6.5,0.38,0.5,82,3.5,75,3.5,80,80,0.8,0.2,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kris,Dunn,PG,30,190,205,12,85,1,2.0,0.75,5.0,0.48,2.0,0.32,1.0,70,4.0,80,4.5,80,78,1.5,0.5,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Derrick,Jones Jr.,SF,28,198,210,12,80,1,2.5,0.70,6.5,0.50,2.5,0.30,1.5,75,5.5,70,2.0,75,80,1.0,0.8,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nicolas,Batum,SF,36,203,230,12,75,4,2.0,0.80,5.0,0.48,4.5,0.38,1.5,75,4.5,70,3.0,85,75,0.8,0.6,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Miller,SG,25,198,205,12,70,2,2.0,0.75,5.5,0.48,3.5,0.34,1.0,70,4.0,70,2.0,75,85,0.8,0.5,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Jackson,PF,23,208,205,12,80,2,2.5,0.65,6.5,0.55,0.5,0.20,2.5,75,6.5,65,1.5,75,90,1.0,1.2,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bennedict,Mathurin,SG,22,198,210,12,70,2,4.5,0.78,8.0,0.48,4.5,0.34,0.8,82,4.5,80,2.5,75,90,1.0,0.3,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luka,Doncic,PG,26,201,230,13,75,3,6.5,0.85,10.5,0.49,8.5,0.37,0.5,95,8.5,85,9.5,95,92,1.5,0.5,90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,LeBron,James,SF,40,206,250,13,75,5,6.0,0.75,9.5,0.50,4.5,0.35,2.0,90,7.5,80,8.0,90,75,1.0,0.8,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Deandre,Ayton,C,26,213,250,13,70,2,4.5,0.75,9.0,0.55,0.5,0.20,3.0,82,10.5,65,2.0,75,85,0.8,1.2,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Austin,Reaves,SG,27,196,197,13,68,2,4.0,0.85,7.5,0.48,6.0,0.37,0.5,85,4.0,80,5.5,85,88,1.0,0.3,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Smart,PG,31,191,220,13,85,2,3.0,0.80,6.0,0.45,4.0,0.34,1.0,78,4.5,80,5.5,85,80,1.5,0.5,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rui,Hachimura,PF,27,203,230,13,70,2,3.5,0.80,7.5,0.52,3.5,0.34,1.5,80,5.5,65,2.0,75,85,0.8,0.5,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarred,Vanderbilt,PF,26,206,214,13,85,2,2.0,0.65,5.5,0.52,1.0,0.25,2.0,70,7.5,80,2.0,75,85,1.2,0.8,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luke,Kennard,SG,29,196,206,13,60,2,2.0,0.90,5.5,0.46,7.5,0.42,0.5,82,3.0,65,2.5,75,80,0.6,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Maxi,Kleber,PF,33,208,240,13,75,3,2.0,0.80,5.0,0.48,4.5,0.35,2.0,75,5.5,60,2.0,75,75,0.7,0.8,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaxson,Hayes,C,25,213,220,13,75,2,2.5,0.65,6.5,0.60,0.0,0.00,2.5,75,6.5,60,1.5,75,85,0.8,1.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dalton,Knecht,SG,23,198,215,13,68,2,3.0,0.85,7.0,0.46,6.5,0.38,0.5,82,3.5,75,2.5,78,85,0.8,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bronny,James,PG,20,191,190,13,65,2,2.0,0.75,5.0,0.45,3.5,0.34,0.5,70,3.0,75,3.5,78,90,0.8,0.2,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ja,Morant,PG,25,188,174,14,75,2,6.0,0.80,10.5,0.49,3.5,0.33,0.5,92,5.0,85,8.0,90,92,1.2,0.3,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zach,Edey,C,22,224,285,14,75,2,3.5,0.70,9.0,0.60,0.5,0.20,3.5,82,11.5,60,1.5,75,90,0.8,1.5,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Santi,Aldama,PF,24,211,215,14,70,2,3.0,0.75,7.5,0.50,4.5,0.35,1.5,80,6.5,70,2.5,80,85,0.8,0.7,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandon,Clarke,PF,28,203,215,14,78,2,3.5,0.75,7.0,0.60,0.0,0.00,2.5,75,6.5,70,2.0,75,80,0.8,1.0,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,GG,Jackson,SF,20,206,215,14,72,2,3.5,0.75,8.0,0.48,4.5,0.34,1.5,80,5.0,75,2.5,78,92,0.9,0.6,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kentavious,Caldwell-Pope,SG,32,196,204,14,75,3,2.5,0.85,5.5,0.46,5.5,0.38,0.8,80,3.5,75,2.0,75,75,1.2,0.4,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ty,Jerome,PG,28,196,195,14,65,2,2.5,0.85,6.0,0.48,4.5,0.37,0.5,78,3.0,75,4.5,80,80,0.8,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Scotty,Pippen Jr.,PG,24,188,191,14,70,2,2.5,0.80,6.0,0.48,3.5,0.35,0.5,75,3.0,75,4.5,80,85,1.0,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaylen,Wells,SG,21,196,200,14,70,2,2.5,0.75,6.0,0.46,4.5,0.34,0.8,75,4.0,75,2.0,78,90,0.8,0.4,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Clarke,SG,22,196,200,14,68,2,2.0,0.75,5.5,0.46,4.0,0.34,0.8,70,4.0,70,2.0,78,90,0.8,0.3,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Taylor,Hendricks,PF,21,206,215,14,78,2,2.5,0.70,6.5,0.48,3.5,0.34,2.0,75,6.5,70,2.0,80,90,0.9,1.2,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dariq,Whitehead,SF,21,198,220,14,68,2,2.5,0.75,6.0,0.46,4.5,0.34,1.0,75,4.5,70,2.0,78,88,0.8,0.4,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bam,Adebayo,C,28,206,255,15,85,2,4.5,0.75,9.5,0.53,1.0,0.20,2.5,88,10.0,80,5.0,85,88,1.2,1.2,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyler,Herro,SG,26,196,195,15,70,2,4.5,0.88,8.5,0.46,7.5,0.38,0.5,85,5.0,80,4.5,85,88,0.8,0.2,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Andrew,Wiggins,SF,30,201,222,15,75,2,4.5,0.75,8.0,0.48,4.5,0.35,1.5,82,5.5,70,2.5,75,80,1.0,0.8,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Norman,Powell,SG,32,193,215,15,70,2,4.5,0.85,8.5,0.48,5.5,0.39,0.5,85,3.5,75,2.5,80,80,0.8,0.2,82,,,,,,
